A5,hh_altersmok2,smoking,hh_turnover
0,0,0,.2857143
0,0,0,0
1,0,0,.42857143
1,,,0
1,0,0,0
1,0,0,0
1,0,20,0
7,,,0
1,,,.2857143
1,0,0,.2857143
1,0,0,0
0,0,0,.42857143
2,,,0
2,0,0,0
2,0,0,0
2,20,0,0
1,0,0,0
2,,,.2857143
2,,,.2857143
2,,,0
6,,,.42857143
2,,,0
2,0,0,0
2,0,0,0
2,20,0,0
0,0,0,0
2,,,.2857143
2,,,.2857143
2,,,0
6,,,.42857143
3,,,0
3,,,0
3,,,0
3,20,0,0
5,,,0
3,,,.2857143
3,,,.2857143
3,,,0
3,,,.42857143
3,,,0
3,,,0
3,,,0
3,20,0,0
5,0,0,0
3,,,.2857143
3,,,.2857143
3,,,0
3,,,.42857143
3,,,0
3,,,0
3,,,0
3,,,0
5,0,0,0
3,,,.2857143
3,,,.2857143
3,,,0
3,,,.42857143
0,,,0
0,0,20,0
0,0,0,0
0,0,0,.5714286
0,0,20,.125
0,0,30,0
0,0,20,.77777779
0,0,1,0
0,0,20,0
1,,,0
1,20,0,0
1,0,0,0
1,0,0,.5714286
1,20,0,.125
1,30,0,0
1,20,0,.77777779
1,1,0,0
1,20,0,0
3,,,0
3,20,0,0
3,0,0,0
,,,.5714286
3,,,.125
3,,,0
3,,,.77777779
3,,,0
3,,,0
3,,,0
7,20,0,0
7,0,0,0
,,,.5714286
7,,,.125
7,,,0
7,,,.77777779
7,,,0
7,,,0
3,,,0
3,20,0,0
3,0,0,0
3,0,0,.5714286
3,,,.125
3,,,0
3,,,.77777779
3,,,0
3,,,0
3,,,0
3,20,0,0
3,0,0,0
,,,.5714286
,,,.125
5,,,0
5,,,0
,,,.5714286
5,,,.125
5,30,0,0
5,,,.77777779
5,,,0
5,,,0
7,0,0,.5714286
7,,,.125
7,,,0
7,,,.77777779
7,,,0
7,,,0
5,,,.125
5,30,0,0
5,,,.77777779
5,,,0
5,,,0
5,,,.125
5,,,0
5,,,.77777779
5,,,0
5,,,0
0,,,0
0,0,20,0
0,,,0
0,0,20,0
,,,.40000001
1,,,0
1,20,0,0
1,0,0,0
1,20,0,0
0,10,0,.40000001
0,0,0,0
0,,,.25
0,20,0,.25
0,20,0,.25
3,,,0
3,20,0,0
3,,,0
3,20,0,0
3,0,10,.40000001
3,,,0
3,,,.25
3,,,.25
3,,,.25
3,,,0
3,20,0,0
3,0,0,0
3,20,0,0
3,,,.40000001
3,,,0
3,0,20,.25
3,0,20,.25
3,0,20,.25
3,,,0
3,20,0,0
3,0,0,0
3,20,0,0
,,,.40000001
3,,,.25
3,,,.25
3,,,.25
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,,,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,0
0,,,0
0,0,20,.33333334
0,0,20,.25
0,20,30,0
0,0,0,0
0,0,1,.5
0,,,.2
2,,,0
2,20,0,.33333334
,,,.25
3,,,0
,,,.33333334
3,,,0
,,,.33333334
3,,,0
3,20,0,.33333334
3,20,0,.25
3,30,20,0
3,,,0
3,,,.5
0,0,20,0
3,0,1,.2
7,50,0,0
7,,,0
7,,,.5
1,20,0,0
7,1,0,.2
3,20,0,0
5,1,0,.2
3,,,0
5,,,.2
0,,,0
0,0,20,0
0,0,20,0
0,0,20,0
0,,,0
0,0,20,0
0,,,0
0,0,20,.25
0,0,20,.25
1,,,0
1,20,0,0
1,20,0,0
1,20,0,0
1,0,0,0
1,20,0,0
1,0,0,0
1,20,0,.25
1,20,0,.25
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,0
3,,,.25
3,,,.25
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,0
3,,,0
3,,,.25
3,,,.25
1,,,0
1,20,0,.33333334
1,20,0,.25
1,50,0,0
1,0,0,0
1,1,0,.5
2,20,0,.25
0,0,0,
0,,,0
0,,,0
0,0,0,0
0,,,0
1,0,0,
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,,,
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,
0,0,0,0
0,0,15,0
0,,,0
1,0,0,
1,0,0,0
1,15,0,0
1,0,0,0
3,0,0,
3,,,0
3,,,0
3,,,0
3,0,0,
3,0,0,0
3,,,0
3,,,0
3,,,
3,,,0
3,15,0,0
3,,,0
3,,,0
,,,.2
,,,0
0,0,20,
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,.25
0,,,
1,0,0,
3,,,
1,,,0
1,1,0,.16666667
1,20,0,.33333334
1,60,0,0
1,30,0,.16666667
1,0,0,.2857143
0,25,0,.33333334
0,0,0,
0,,,0
0,0,0,.16666667
0,0,0,0
0,0,0,0
0,0,0,.5
0,0,0,0
0,0,0,.5
0,0,0,.66666669
0,0,0,.66666669
1,,,0
1,0,0,.16666667
1,0,0,0
1,0,0,0
1,0,0,.5
1,0,0,0
1,0,0,.5
1,0,0,.66666669
1,0,0,.66666669
3,,,0
3,,,.16666667
3,,,0
3,0,0,0
,,,.5
3,,,.5
3,,,.66666669
3,,,.66666669
3,,,0
3,,,.16666667
3,0,0,0
3,0,0,0
,,,.5
3,,,.5
3,,,.66666669
3,,,.66666669
3,,,0
3,0,0,.16666667
3,0,0,0
3,0,0,0
,,,.5
3,,,.5
3,,,.66666669
3,,,.66666669
3,,,0
3,,,.16666667
3,,,0
3,0,0,0
3,0,0,.5
3,0,0,0
3,,,.5
3,,,.66666669
3,,,.66666669
0,,,0
0,0,0,.80000001
,,,1
1,,,0
,,,.80000001
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,.80000001
2,,,0
2,,,.5
2,,,.40000001
3,,,0
,,,.80000001
,,,1
4,,,0
4,,,.5
4,,,.40000001
3,,,0
,,,.80000001
3,0,0,1
3,0,0,0
3,0,0,0
3,,,.80000001
4,,,0
0,0,0,.5
0,,,.40000001
7,0,0,0
7,0,0,0
7,,,.80000001
4,,,0
1,0,0,.5
1,0,0,.40000001
5,,,0
5,,,0
5,,,.80000001
8,,,0
3,0,0,.5
3,0,0,.40000001
0,,,0
0,13,40,0
0,0,1,0
0,0,40,0
0,0,0,0
0,18,20,.40000001
0,0,20,.2
1,,,.60000002
2,,,.60000002
1,,,0
1,53,0,0
1,1,0,0
1,40,0,0
1,0,0,0
1,38,0,.40000001
1,20,0,.2
0,0,0,.60000002
2,,,.60000002
3,,,0
3,40,13,0
3,1,0,0
3,40,0,0
3,,,0
3,20,18,.40000001
3,,,.2
3,,,.60000002
0,,,.60000002
3,,,0
3,53,0,0
3,1,0,0
3,40,0,0
3,,,0
3,,,.40000001
3,,,.2
3,,,.60000002
4,,,.60000002
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,.40000001
3,,,.2
3,,,.60000002
4,,,.60000002
1,0,0,.60000002
3,,,.60000002
3,,,.60000002
0,,,0
0,0,20,0
0,0,0,0
0,0,30,0
0,,,0
0,0,20,0
0,0,20,0
0,0,20,.5
0,0,20,.16666667
1,,,0
1,20,0,0
1,0,0,0
1,30,0,0
1,0,0,0
1,20,0,0
1,20,0,0
1,20,0,.5
1,20,0,.16666667
3,,,0
3,20,0,0
3,,,0
3,30,0,0
3,,,0
3,,,0
3,,,0
3,,,.5
3,,,.16666667
3,,,0
3,,,0
3,,,0
3,30,0,0
3,,,0
3,,,0
3,,,0
3,,,.5
3,,,.16666667
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,0
3,,,.5
3,,,.16666667
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,.5
3,,,.16666667
5,,,.16666667
0,,,0
0,0,25,0
0,0,25,0
0,0,30,0
0,0,22,0
0,10,10,0
1,,,.5
1,,,.5
2,,,.5
1,,,0
1,25,0,0
1,25,0,0
1,30,0,0
1,22,0,0
1,10,10,0
0,0,0,.5
0,0,0,.5
2,0,0,.5
0,0,0,.5
1,0,0,.5
0,,,0
0,0,0,.83333331
0,20,0,0
0,20,0,0
0,0,0,0
0,20,0,0
0,1,0,0
2,,,.40000001
2,,,.40000001
1,,,0
,,,.83333331
3,,,0
,,,.83333331
3,0,20,0
3,0,20,0
3,,,0
3,0,20,0
3,0,1,0
0,0,0,.40000001
0,0,0,.40000001
3,,,0
,,,.83333331
7,20,0,0
7,20,0,0
7,0,0,0
3,,,0
7,1,0,0
1,0,0,.40000001
1,0,0,.40000001
5,,,0
,,,.83333331
5,,,0
5,,,0
5,0,0,0
5,,,0
5,,,0
3,,,.40000001
3,,,.40000001
5,,,0
,,,.83333331
5,,,0
5,,,0
5,,,0
5,,,0
5,,,0
3,,,.40000001
3,,,.40000001
0,,,0
0,0,20,.375
0,0,20,0
0,10,20,0
0,0,20,0
0,1,1,0
0,0,1,.125
0,0,0,.375
0,0,0,.375
1,,,0
1,20,0,.375
1,20,0,0
1,30,0,0
7,20,0,0
1,2,0,0
1,1,0,.125
1,0,0,.375
1,0,0,.375
2,,,0
,,,.375
2,20,0,0
2,20,10,0
2,20,0,0
2,1,1,0
2,,,.125
2,0,0,.375
2,0,0,.375
2,,,0
,,,.375
2,20,0,0
2,30,0,0
2,20,0,0
2,2,0,0
2,1,0,.125
2,,,.375
2,,,.375
4,,,0
,,,.375
4,,,.125
4,,,.375
4,,,.375
3,,,0
3,,,.375
3,,,0
3,30,0,0
3,,,0
3,,,0
3,,,.125
3,,,.375
3,,,.375
3,,,0
3,,,.375
3,,,0
3,,,0
3,20,0,0
3,,,0
3,,,.125
3,,,.375
3,,,.375
3,,,0
3,,,.375
3,,,0
3,,,0
3,,,0
3,2,0,0
3,,,.125
3,,,.375
3,,,.375
0,,,0
0,0,1,.2
0,0,30,0
0,0,20,.2
0,0,20,.40000001
0,0,20,0
0,0,10,.40000001
0,0,40,.40000001
0,0,20,.60000002
1,,,0
1,1,0,.2
1,30,0,0
1,20,0,.2
1,20,0,.40000001
1,20,0,0
1,10,0,.40000001
1,40,0,.40000001
1,20,0,.60000002
3,,,0
3,1,0,.2
3,,,0
3,20,0,.2
3,,,.40000001
3,,,.40000001
3,,,.40000001
3,,,.60000002
3,,,0
,,,.2
3,,,0
,,,.2
,,,.40000001
3,,,.40000001
3,,,.40000001
3,,,.60000002
3,,,0
3,1,0,.2
3,,,0
3,20,0,.2
,,,.40000001
3,,,0
3,,,.40000001
3,,,.40000001
3,,,.60000002
7,,,.40000001
5,,,.40000001
0,,,0
0,0,20,0
0,0,20,.14285715
0,20,20,.2
0,30,20,.16666667
0,32,20,0
0,,,.11111111
0,0,20,.66666669
0,0,1,.66666669
1,,,0
1,20,0,0
1,20,0,.14285715
1,40,0,.2
1,50,0,.16666667
1,52,0,0
1,,,.11111111
1,20,0,.66666669
1,1,0,.66666669
2,,,0
2,20,0,0
,,,.14285715
3,,,0
3,20,0,0
3,20,0,.14285715
,,,.2
,,,.16666667
3,,,.11111111
3,,,.66666669
3,,,.66666669
3,,,0
3,20,0,0
3,20,0,.14285715
3,40,0,.2
3,30,20,.16666667
3,32,20,0
3,,,.11111111
3,,,.66666669
3,,,.66666669
7,50,0,.16666667
7,52,0,0
7,0,0,.11111111
7,,,.66666669
7,,,.66666669
5,,,0
5,,,.11111111
5,,,.66666669
5,,,.66666669
0,,,0
0,0,0,0
0,0,20,0
0,0,0,0
0,0,0,.16666667
0,0,12,0
0,0,3,0
0,,,0
0,,,0
1,,,0
1,0,0,0
1,20,0,0
1,0,0,0
1,0,0,.16666667
1,12,0,0
1,3,0,0
1,0,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.16666667
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.16666667
3,,,0
3,3,0,0
3,,,0
3,,,0
2,,,0
2,0,0,0
2,20,0,0
2,0,0,0
,,,.16666667
3,,,0
3,,,0
3,,,0
3,,,.16666667
3,12,0,0
3,3,0,0
3,,,0
3,,,0
0,,,0
0,0,20,0
0,0,20,0
0,0,40,0
1,,,0
1,20,0,0
1,20,0,0
1,40,0,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,.16666667
0,0,0,0
1,,,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,,,.16666667
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,0
3,,,.16666667
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,.16666667
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.16666667
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.16666667
3,,,0
0,,,0
0,0,20,0
0,0,18,0
,,,.2
1,,,0
1,20,0,0
1,18,0,0
0,0,0,.2
0,7,0,.40000001
0,20,0,0
0,14,0,.14285715
0,0,0,0
0,10,0,.125
3,,,0
3,20,0,0
3,18,0,0
3,0,0,.2
,,,.40000001
3,,,.14285715
3,0,0,0
3,0,10,.125
3,,,0
3,,,0
3,18,0,0
,,,.2
3,,,.14285715
3,,,0
3,,,.125
3,,,0
3,,,0
3,18,0,0
3,0,0,.2
3,,,.40000001
3,0,20,0
3,0,14,.14285715
3,,,0
3,,,.125
7,0,0,.2
,0,7,.40000001
7,14,0,.14285715
7,0,0,0
7,,,.125
5,,,.2
5,,,.40000001
5,,,0
5,,,.14285715
5,0,0,0
5,,,.125
5,,,.40000001
5,,,0
5,,,.14285715
5,,,0
5,,,.125
7,,,.14285715
7,0,0,0
7,10,0,.125
5,,,.125
0,,,0
0,0,10,0
0,0,20,0
0,0,0,0
0,0,0,0
0,0,1,.71428573
0,0,0,.33333334
0,0,0,.25
0,0,0,0
1,,,0
1,10,0,0
1,20,0,0
1,0,0,0
1,0,0,0
1,,,.71428573
3,,,0
3,10,0,0
3,20,0,0
3,0,0,0
3,0,0,0
3,,,.71428573
3,,,.33333334
3,,,.25
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,0,0,0
3,1,0,.71428573
3,,,.33333334
3,0,0,.25
3,,,0
1,0,0,.33333334
1,,,.25
1,0,0,0
7,0,0,.25
7,,,0
0,,,0
0,20,0,0
0,20,0,0
,,,.33333334
3,,,0
3,0,20,0
3,0,20,0
0,0,20,.33333334
0,0,30,0
0,0,20,0
0,0,40,.25
0,0,40,.25
0,0,20,.25
3,,,0
3,20,0,0
3,20,0,0
,,,.33333334
4,,,.25
4,,,.25
4,,,.25
1,20,0,.33333334
1,,,0
1,20,0,0
1,40,0,.25
1,40,0,.25
1,20,0,.25
3,,,.33333334
3,,,0
3,20,0,0
3,40,0,.25
3,,,.25
3,,,.25
0,,,0
0,0,20,.5
0,0,20,0
0,0,20,0
0,0,10,.33333334
0,0,1,.33333334
0,0,10,.33333334
1,,,0
1,20,0,.5
1,20,0,0
1,20,0,0
1,10,0,.33333334
1,1,0,.33333334
1,,,.33333334
4,,,0
,,,.5
4,,,.33333334
4,,,.33333334
4,,,.33333334
2,,,0
,,,.5
2,,,.33333334
2,,,.33333334
2,,,.33333334
3,,,.5
3,,,0
3,,,0
3,,,.33333334
3,,,.33333334
3,,,.33333334
3,,,0
3,,,0
3,10,0,.33333334
3,,,.33333334
3,,,.33333334
0,,,0
0,0,0,.14285715
0,0,0,0
0,0,0,.14285715
0,0,0,.14285715
0,0,0,.33333334
0,0,0,.2857143
2,,,.42857143
1,,,.42857143
1,,,0
1,0,0,.14285715
1,0,0,0
1,0,0,.14285715
1,0,0,.14285715
1,0,0,.33333334
1,0,0,.2857143
2,0,0,.42857143
0,0,0,.42857143
2,,,0
,,,.14285715
2,,,0
2,0,0,.14285715
2,0,0,0
,,,.14285715
,,,.14285715
3,,,0
3,0,0,.14285715
3,0,0,0
3,0,0,.14285715
3,,,.14285715
3,,,.33333334
3,,,.2857143
4,,,.42857143
3,,,.42857143
3,,,0
3,,,.14285715
3,,,0
3,0,0,.14285715
3,,,.14285715
3,,,.33333334
3,,,.2857143
4,,,.42857143
3,,,.42857143
3,,,0
3,,,.14285715
3,,,0
3,,,.14285715
3,,,.14285715
3,,,.33333334
3,,,.2857143
0,0,0,.42857143
3,,,.42857143
3,,,.14285715
3,,,0
3,,,.14285715
3,,,.14285715
3,0,0,.33333334
3,,,.2857143
4,,,.42857143
3,,,.42857143
3,,,.33333334
3,0,0,.2857143
4,,,.42857143
3,,,.42857143
0,,,0
0,0,20,.2
0,0,1,.25
0,0,20,0
0,0,20,0
0,,,.33333334
1,,,0
1,20,0,.2
1,1,0,.25
1,20,0,0
1,20,0,0
1,20,0,.33333334
0,0,0,.40000001
2,20,0,.40000001
3,,,0
3,20,0,.2
,,,.25
3,,,.40000001
4,,,.40000001
3,,,0
,,,.2
3,,,.40000001
4,,,.40000001
3,,,0
3,20,0,.2
3,1,0,.25
3,20,0,0
3,,,0
3,0,20,.33333334
3,,,.40000001
0,0,20,.40000001
0,0,20,0
5,,,.33333334
5,,,.40000001
3,,,.40000001
3,,,0
1,20,0,.40000001
1,20,0,0
0,,,0
0,0,20,.14285715
0,0,0,.14285715
0,0,0,.16666667
0,0,0,.16666667
0,0,0,0
0,0,1,.5714286
0,0,0,.5714286
0,0,0,.66666669
1,,,0
1,20,0,.14285715
1,0,0,.14285715
1,0,0,.16666667
1,0,0,.16666667
1,0,0,0
1,1,0,.5714286
1,0,0,.5714286
1,0,0,.66666669
3,,,0
3,20,0,.14285715
3,0,0,.14285715
,,,.16666667
,,,.16666667
3,,,.5714286
3,,,.5714286
3,,,.66666669
3,,,0
3,20,0,.14285715
3,0,0,.14285715
3,0,0,.16666667
3,,,.16666667
3,,,0
3,,,.5714286
3,,,.5714286
3,,,.66666669
3,,,0
3,,,.14285715
3,,,.14285715
3,0,0,.16666667
3,,,.16666667
3,,,0
3,,,.5714286
3,,,.5714286
3,,,.66666669
3,,,0
3,,,.14285715
3,,,.14285715
3,0,0,.16666667
3,,,.16666667
3,,,0
3,,,.5714286
3,,,.5714286
3,,,.66666669
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,.5
0,0,0,0
3,,,0
3,0,0,0
3,,,0
3,0,0,0
,,,.5
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
1,0,0,0
3,,,
3,,,0
3,,,0
3,,,0
3,,,
3,,,0
3,,,0
3,,,0
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
3,,,0
3,20,0,0
3,20,0,.14285715
3,20,20,.2
3,50,0,.16666667
0,0,15,
0,0,1,0
0,0,12,0
0,0,20,0
1,15,0,
1,1,0,0
1,12,0,0
1,20,0,0
3,,,
3,,,0
3,12,0,0
3,,,0
3,,,
3,,,0
3,,,0
3,,,0
3,,,0
3,10,0,0
3,,,0
3,0,0,0
3,,,0
3,,,.71428573
0,0,0,
0,0,0,0
0,0,0,0
7,0,0,0
7,,,.71428573
1,0,0,
1,0,0,0
1,0,0,0
3,,,
3,,,0
3,,,0
5,,,0
5,,,.71428573
3,,,
3,,,0
3,0,0,0
3,,,0
3,20,0,0
3,,,.14285715
3,40,0,.2
3,40,10,.16666667
3,40,12,0
3,,,.11111111
0,0,8,
7,52,0,0
7,,,.11111111
1,8,0,
5,,,0
5,,,.11111111
3,,,
3,,,0
,,,.14285715
,,,.14285715
3,,,.5714286
3,0,0,.5714286
0,0,0,
1,0,0,
3,,,
3,,,
3,,,0
,,,.80000001
3,0,0,1
3,0,0,0
3,,,0
3,,,.80000001
0,0,0,0
4,,,.5
0,0,0,
1,0,0,
3,,,
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,.2857143
0,0,0,.2857143
0,0,0,.2857143
0,0,0,.2857143
1,,,0
1,0,0,0
1,,,0
1,0,0,0
1,0,0,0
1,0,0,.2857143
1,0,0,.2857143
1,,,.2857143
1,0,0,.2857143
3,,,0
3,0,0,0
3,,,0
3,0,0,0
3,,,0
3,,,.2857143
3,,,.2857143
3,,,.2857143
3,,,.2857143
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,.2857143
3,,,.2857143
3,,,.2857143
3,,,.2857143
3,,,0
3,0,0,0
3,,,0
3,0,0,0
3,0,0,0
3,0,0,.2857143
3,0,0,.2857143
3,0,0,.2857143
3,0,0,.2857143
7,0,0,0
7,0,0,.2857143
7,0,0,.2857143
7,0,0,.2857143
7,,,.2857143
5,,,0
5,,,.2857143
5,,,.2857143
5,,,.2857143
5,,,.2857143
0,,,0
0,0,0,.2
,,,
0,0,0,.40000001
0,0,8,.60000002
1,,,0
1,0,0,.2
1,,,.40000001
1,,,.60000002
8,,,0
,,,.2
8,,,.40000001
2,,,.60000002
3,,,0
3,,,.2
3,,,.40000001
3,,,.60000002
3,,,0
3,,,.2
3,,,.40000001
3,,,.60000002
0,,,0
0,,,.2857143
0,18,20,.60000002
0,0,1,0
,,,.5
0,,,.85714287
1,,,0
1,0,2,.2857143
1,20,18,.60000002
1,1,0,0
0,,,.5
0,0,0,0
1,0,0,.85714287
0,0,0,.83333331
0,0,0,.33333334
3,,,0
,,,.2857143
3,,,.85714287
3,,,.83333331
3,,,.33333334
8,,,0
,,,.2857143
7,,,.85714287
7,,,.83333331
7,,,.33333334
3,,,0
3,2,0,.2857143
,,,.60000002
3,,,.85714287
3,,,.83333331
3,,,.33333334
3,,,0
3,2,0,.2857143
,,,.60000002
3,,,.85714287
3,,,.83333331
3,,,.33333334
3,,,0
3,2,0,.2857143
,,,.60000002
3,,,.85714287
3,,,.83333331
3,,,.33333334
0,,,0
0,0,0,0
0,0,0,0
,,,.40000001
1,,,0
1,0,0,0
1,0,0,0
0,0,0,.40000001
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,,,0
0,,,.14285715
0,14,0,0
0,0,20,0
0,,,0
0,0,0,0
0,0,0,.14285715
0,0,0,.2857143
0,,,.2857143
1,,,0
1,0,0,.14285715
1,14,0,0
1,20,0,0
1,0,0,0
1,0,0,0
1,0,0,.14285715
1,0,0,.2857143
1,0,0,.2857143
2,,,0
2,,,.14285715
2,0,14,0
2,20,0,0
2,0,0,0
2,0,0,0
2,0,0,.14285715
2,0,0,.2857143
2,0,0,.2857143
4,,,0
,,,.14285715
4,,,.14285715
4,,,.2857143
4,,,.2857143
3,,,0
3,,,.14285715
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.14285715
3,,,.2857143
3,,,.2857143
3,,,0
3,,,.14285715
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.14285715
3,,,.2857143
3,,,.2857143
3,,,0
3,,,.14285715
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.14285715
3,,,.2857143
3,,,.2857143
0,,,0
0,,,0
0,,,0
0,0,12,0
0,,,0
0,0,30,.16666667
0,0,30,.16666667
0,0,25,.33333334
0,0,40,.33333334
1,,,0
1,0,0,0
1,0,0,0
1,12,0,0
1,0,0,0
1,30,0,.16666667
1,30,0,.16666667
1,25,0,.33333334
1,,,.33333334
3,,,0
3,,,0
3,0,0,0
3,12,0,0
3,,,0
3,,,.16666667
3,,,.16666667
3,,,.33333334
3,,,.33333334
3,,,0
3,,,0
3,,,0
3,12,0,0
3,0,0,0
3,,,.16666667
3,,,.16666667
3,,,.33333334
3,,,.33333334
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.16666667
3,,,.16666667
3,,,.33333334
3,,,.33333334
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.16666667
3,,,.16666667
3,,,.33333334
3,,,.33333334
0,,,0
0,10,10,.2
0,0,20,0
0,0,25,.25
0,,,.33333334
0,,,.5
0,,,0
1,,,0
,,,.2
3,,,0
3,20,0,.2
3,20,0,0
,,,.25
3,,,0
3,,,0
3,10,10,.2
3,20,0,0
3,25,0,.25
,,,.33333334
3,,,0
3,,,0
3,20,0,.2
3,20,0,0
3,25,0,.25
3,,,.33333334
3,,,.5
3,,,0
0,,,0
0,0,10,.2
0,0,1,.2
0,0,20,0
0,,,0
0,0,4,0
0,0,0,0
0,0,0,0
0,0,0,.16666667
1,,,0
1,10,0,.2
1,1,0,.2
1,20,0,0
1,0,0,0
1,4,0,0
1,0,0,0
1,0,0,0
1,0,0,.16666667
2,,,0
,,,.2
,,,.2
3,,,0
3,10,0,.2
3,1,0,.2
3,20,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.16666667
3,,,0
3,,,.2
3,,,.2
3,,,0
3,,,0
3,4,0,0
3,,,0
3,0,0,0
3,,,.16666667
7,,,0
7,0,0,0
7,,,.16666667
5,,,0
5,,,.16666667
0,,,0
0,7,0,0
,,,.5
0,,,.5
4,,,.33333334
4,,,.33333334
2,,,0
2,0,7,0
0,0,0,.5
0,0,0,.5
0,,,0
0,0,0,0
2,0,0,.5
2,0,0,.33333334
2,0,0,.33333334
4,,,0
4,7,0,0
3,,,.5
,,,.5
4,,,.5
4,,,.33333334
4,,,.33333334
4,,,0
4,7,0,0
,,,.5
4,,,.5
0,,,.33333334
0,,,.33333334
8,,,.5
1,0,0,.33333334
1,0,0,.33333334
8,,,.5
3,,,.33333334
3,,,.33333334
0,,,0
0,6,20,0
0,20,20,.5
0,45,0,0
0,0,20,0
0,0,15,.5
0,0,1,.5
1,,,.75
2,,,0
2,,,0
,,,.5
8,,,0
1,20,6,0
8,20,20,.5
1,25,20,0
8,,,0
8,,,.5
1,1,0,.5
0,0,20,.75
8,,,0
3,26,0,0
,,,.5
3,,,.5
3,,,.75
8,,,0
3,,,0
,,,.5
3,,,.5
3,,,.75
0,,,0
0,0,20,0
0,0,20,0
0,0,20,.33333334
0,0,0,0
0,,,1
0,,,.5
1,,,0
1,20,0,0
1,20,0,0
,,,.33333334
1,0,0,.5
0,0,0,.33333334
0,0,0,.33333334
5,,,0
5,,,.33333334
5,,,0
5,,,1
5,,,.5
5,,,.33333334
5,,,.33333334
1,0,0,1
4,,,.5
1,,,.33333334
8,,,.33333334
0,,,0
0,1,30,0
0,0,30,.14285715
3,0,20,.16666667
0,0,50,0
0,0,40,0
0,,,.2857143
0,0,0,.2857143
0,0,50,.2857143
1,,,0
1,31,0,0
1,30,0,.14285715
7,20,0,.16666667
1,50,0,0
1,40,0,0
1,0,0,.2857143
1,0,0,.2857143
1,50,0,.2857143
2,,,0
2,30,1,0
2,30,0,.14285715
0,20,0,.16666667
2,50,0,0
2,40,0,0
2,0,0,.2857143
2,0,0,.2857143
2,50,0,.2857143
4,,,0
4,31,0,0
,,,.14285715
4,,,.2857143
4,,,.2857143
4,,,.2857143
4,,,0
4,31,0,0
4,,,.14285715
,,,.16666667
4,,,.2857143
4,,,.2857143
4,,,.2857143
3,,,0
3,,,.14285715
5,,,.16666667
3,,,0
3,,,0
3,,,.2857143
3,,,.2857143
3,,,.2857143
3,,,0
3,,,.14285715
5,,,.16666667
3,,,0
3,40,0,0
3,0,0,.2857143
3,0,0,.2857143
3,,,.2857143
0,,,0
0,10,20,.16666667
,,,.2
1,,,0
1,30,0,.16666667
0,18,0,.2
0,35,0,0
0,24,0,0
0,0,0,.33333334
0,,,.5
3,,,0
,,,.16666667
,,,.2
3,,,.5
4,,,.40000001
3,,,0
3,30,0,.16666667
3,18,0,.2
3,35,0,0
3,,,0
3,,,.33333334
3,,,.5
4,,,.40000001
3,,,0
3,30,0,.16666667
3,18,0,.2
3,30,5,0
3,,,0
3,,,.33333334
3,0,0,.5
