A5,hh_altersmok,smoking,log_inc,class,gender,A12,han
3,,,7.0844359,12,1,0,1
3,,,6.1633148,,1,0,1
3,,,6.9277539,,1,0,1
3,20,0,8.1132765,13,1,0,1
3,33.333332,20,7.22791,11,1,0,1
3,31.666668,15,9.4460049,1,1,0,1
3,,,8.5941544,,1,,1
3,,,7.0844359,1,2,,1
3,,,6.1633148,,2,0,1
3,,,6.9277539,,2,0,1
3,20,0,8.1132765,,2,0,1
3,,,6.9756474,1,2,2,1
3,,,9.4460049,,2,,1
3,,,8.3064718,,2,,1
0,,,9.2151289,11,1,1,1
0,0,0,9.3988924,11,1,1,1
0,30,30,8.5808458,11,1,1,1
0,0,30,9.5251513,11,1,1,1
0,40,40,9.6906815,11,1,1,1
0,20,30,12.176248,7,1,1,1
0,26.666664,40,11.28012,7,1,1,1
0,13.333332,40,10.221977,11,1,1,1
0,4,1,9.6004887,11,1,,1
1,,,7.0859013,11,2,0,1
1,0,0,9.3988924,11,2,0,1
1,,,8.6042862,,2,0,1
1,30,0,10.007848,11,2,0,1
1,80,0,9.087184,11,2,0,1
1,50,0,11.678753,1,2,0,1
1,66.666664,0,11.299352,7,2,0,1
1,53.333332,0,8.922658,11,2,0,1
1,,,8.9644394,,2,,1
3,,,9.0278587,12,1,0,1
3,0,0,9.2301426,,1,2,1
3,60,0,6.8908124,,1,2,1
3,30,0,9.9617567,12,1,3,1
3,,,9.1405888,12,1,3,1
3,,,11.562287,,1,,1
3,,,11.156251,,1,,1
3,,,8.9644394,,1,,1
3,,,9.0278587,12,2,0,1
3,,,7.8438487,,2,1,1
3,,,8.2771072,,2,1,1
3,30,0,9.9617567,12,2,2,1
3,,,9.1405888,1,2,2,1
3,50,0,11.562287,1,2,3,1
3,66.666664,0,11.156251,1,2,4,1
3,53.333332,0,10.308952,1,2,4,1
3,,,8.9644394,,2,,1
3,,,11.562287,,1,,1
5,,,9.7699566,,1,,1
5,,,8.922658,,1,,1
5,,,8.9644394,,1,,1
0,,,7.1739583,11,1,0,1
0,0,0,6.3224902,11,1,0,1
0,30,30,7.1953373,11,1,0,1
,,,8.1842346,,1,,1
3,,,6.6893921,11,2,1,1
,,,5.9480348,,2,,1
3,60,0,7.9916601,11,2,2,1
3,98,0,8.2244854,11,2,2,1
1,0,0,7.7176666,11,2,2,1
0,1.5,0,8.5903807,11,2,2,1
0,0,0,8.807622,1,2,2,1
0,26.666666,0,9.1414185,1,2,2,1
1,20,0,9.1418762,11,2,2,1
3,,,6.4313312,4,2,2,1
,,,5.5425696,,2,,1
3,,,7.4830194,12,2,5,1
3,98,0,9.2696152,7,2,5,1
,,,7.3497534,,2,,1
8,,,8.7298822,,2,,1
5,,,8.1842346,,1,,1
3,,,7.3497534,,1,,1
3,,,8.6741104,,1,0,1
3,,,8.7298822,,1,1,1
3,26.666666,0,8.9903173,,1,2,1
3,,,9.1208992,,1,,1
0,0,0,8.2739267,11,1,2,1
1,.5,1,8.6741104,7,1,2,1
1,0,0,10.093488,7,1,2,1
1,6.666666,20,8.9903173,7,1,2,1
0,10,10,9.3557024,11,1,2,1
3,,,8.7298822,,1,,1
3,,,8.9903173,,1,,1
3,,,9.1208992,,1,0,1
0,,,8.1289501,11,1,2,1
0,2.5,10,8.5232544,11,1,2,1
0,30,20,7.0900769,11,1,2,1
0,0,0,6.817668,1,1,2,1
0,0,0,8.4514809,1,1,2,1
0,0,0,8.4406147,11,1,2,1
0,0,1,9.5892954,11,1,2,1
0,0,0,9.5347042,11,1,0,1
1,,,8.26647,11,2,0,1
1,12.5,0,7.5612602,11,2,0,1
1,50,0,7.6962128,7,2,0,1
1,0,0,6.817668,1,2,0,1
1,0,0,8.5095644,1,2,0,1
1,0,0,8.2373848,1,2,0,1
1,1,0,9.3556681,1,2,0,1
1,0,0,9.5347042,11,2,2,1
3,,,7.291851,11,1,2,1
3,12.5,0,7.7135167,11,1,,1
3,,,7.0900769,1,1,2,1
3,,,8.1075754,,1,,1
3,,,8.0226622,11,2,,1
3,12.5,0,7.7135167,11,2,,1
,,,7.0900769,,2,,1
3,,,8.1075754,,2,,1
3,,,7.8766384,12,2,2,1
3,,,7.7135167,11,2,,1
,,,7.0900769,,2,,1
3,,,8.1075754,,2,,1
0,,,7.6495738,11,1,2,1
0,0,0,6.9889894,11,1,2,1
0,10,10,8.5866194,11,1,2,1
0,20,20,8.9506845,11,1,2,1
0,6.666666,20,7.8378081,11,1,2,1
0,20,20,8.3573532,4,1,2,1
0,40,40,10.419567,7,1,2,1
1,,,7.6876535,11,2,2,1
1,0,0,6.6514106,11,2,2,1
1,20,0,7.6817746,11,2,2,1
1,40,0,8.9793959,11,2,2,1
1,26.666666,0,8.2675409,11,2,2,1
1,40,0,8.9061689,11,2,2,1
1,80,0,9.6750126,11,2,2,1
3,,,6.9260864,,2,,1
3,,,5.8728218,,2,,1
3,,,7.6817746,,2,1,1
3,,,8.1462746,,2,1,1
3,26.666666,0,7.1955624,,2,2,1
3,,,7.9920559,,2,,1
3,,,9.048871,,2,,1
3,,,6.9260864,,1,,1
3,,,5.8728218,,1,,1
3,,,7.6817746,,1,0,1
3,,,8.1462746,,1,0,1
3,,,7.1955624,,1,1,1
3,,,7.9920559,,1,,1
3,,,9.048871,,1,,1
0,,,6.6806874,11,1,0,1
0,0,0,7.8477626,11,1,0,1
0,10,10,6.0167665,11,1,2,1
,,,7.6718268,,1,,1
1,,,6.6498046,11,2,1,1
1,0,0,7.2513452,11,2,1,1
1,20,0,6.9107509,11,2,1,1
0,0,0,8.5695963,11,2,1,1
0,,,8.8634739,11,2,1,1
0,40,0,8.2857056,11,2,1,1
0,80,0,9.7338095,11,2,1,1
0,60,0,8.3967514,11,2,1,1
0,80,0,8.8828163,11,2,1,1
3,,,6.3225651,,2,,1
3,,,7.1701198,,2,,1
3,,,6.3792748,,2,1,1
3,,,6.9786797,,2,1,1
3,10,0,8.2550488,,2,1,1
3,,,8.1047821,,2,,1
3,,,9.2699604,,2,,1
3,,,7.5914474,,2,,1
,,,8.4338112,,,,0
3,,,6.3225651,,2,,1
3,,,7.1701198,,2,,1
3,,,5.9738097,,2,,1
3,,,7.6718268,,2,0,1
3,,,8.2550488,,2,1,1
3,40,0,8.3931761,,2,2,1
3,,,9.2699604,,2,,1
3,,,8.2845945,,2,,1
,,,8.4338112,,,,0
1,5,5,8.8634739,11,1,1,1
1,10,30,8.4098434,4,1,1,1
1,40,40,9.741847,11,1,1,1
1,30,30,8.6112423,11,1,2,1
1,40,40,8.8946619,11,1,2,1
0,,,5.5436139,11,1,2,1
0,30,20,8.1737633,11,1,2,1
0,30,20,7.9674883,11,1,2,1
0,30,20,8.6454725,11,1,2,1
0,3,2,9.0891142,11,1,2,1
0,,,8.4690161,,1,,1
0,30,20,10.623128,4,1,2,1
0,50,20,9.1168251,11,1,2,1
0,20,10,8.8223228,11,1,2,1
1,,,5.6503816,11,2,2,1
1,50,0,7.908093,11,2,2,1
1,50,0,8.6848412,11,2,2,1
1,50,0,8.828599,11,2,2,1
1,5,0,9.0891142,11,2,2,1
1,0,0,9.216959,11,2,2,1
1,50,0,10.724795,11,2,2,1
1,70,0,9.7337914,11,2,0,1
1,30,0,8.0073643,11,2,1,1
3,,,5.2882671,,1,,1
3,,,7.3579812,,1,,1
3,,,7.6514053,,1,1,1
3,,,8.1692419,,1,1,1
3,,,7.467371,,1,2,1
3,0,0,8.4345589,1,1,2,1
3,30,20,10.817815,1,1,2,1
3,50,20,8.6895208,1,1,2,1
3,,,7.9550743,,1,,1
3,,,5.2882671,,2,,1
3,,,7.3579812,,2,,1
3,,,7.6514053,,2,0,1
3,,,8.1692419,,2,0,1
3,,,8.3146687,,2,1,1
3,,,8.4690161,,2,,1
3,50,0,10.277596,12,2,3,1
3,,,8.6895208,,2,,1
,,,7.9550743,,,,0
3,,,5.2882671,,2,,1
3,,,6.8471556,,2,,1
3,,,7.6514053,,2,,1
3,,,8.1692419,,2,0,1
3,,,8.3146687,,2,1,1
3,0,0,8.5668917,,2,2,1
3,,,10.277596,,2,,1
3,,,8.6895208,,2,,1
,,,7.9550743,,,,0
7,70,0,8.6895208,1,2,2,1
5,,,8.6895208,,2,,1
5,,,7.9550743,,2,,1
0,,,7.2335639,11,1,3,1
0,0,0,7.3787608,11,1,3,1
0,0,0,8.5873413,4,1,3,1
0,0,0,8.3585672,11,1,3,1
1,,,8.9080744,11,1,3,1
0,0,0,8.3147926,11,1,3,1
0,26.666666,0,9.8406134,11,1,3,1
0,8,20,9.4591446,11,1,2,1
0,26.666666,0,8.7570896,11,1,2,1
1,,,7.3587356,11,2,0,1
1,0,0,7.6693687,11,2,2,1
1,0,0,7.662703,11,2,2,1
1,0,0,8.4079533,11,2,2,1
1,0,0,9.0214643,11,2,2,1
1,0,0,8.074482,11,2,2,1
1,26.666666,0,9.5711737,1,2,2,1
1,28,0,8.9151688,11,2,1,1
1,26.666666,0,9.6004438,11,2,2,1
3,,,6.4661446,1,2,0,1
3,,,6.7222285,,2,0,1
3,,,7.4749613,,2,0,1
3,0,0,8.0930271,,2,2,1
3,,,7.8869896,12,2,4,1
3,,,8.1575155,,2,,1
3,,,9.5711737,,2,,1
3,,,8.648016,,2,,1
3,,,8.7570896,,2,,1
3,,,6.1784625,1,1,,1
3,,,6.7222285,,1,0,1
3,,,7.4749613,,1,1,1
3,,,8.0930271,,1,1,1
3,0,0,7.8869896,,1,2,1
3,0,0,8.3147926,1,1,2,1
3,6.666666,20,9.5711737,1,1,2,1
3,27,1,8.648016,1,1,2,1
3,6.666666,20,9.2357979,7,1,2,1
1,,,7.2727456,11,2,0,1
1,0,0,6.4402151,11,2,0,1
1,60,0,7.6173663,11,2,0,1
1,98,0,8.7922735,11,2,,1
0,30,0,6.735518,11,2,0,1
0,20,0,8.7039223,1,2,0,1
0,33.333332,0,0,1,2,0,1
2,33.333332,0,9.4822063,1,2,0,1
0,33.333332,0,9.1022882,1,2,0,1
3,,,6.6893921,11,1,3,1
3,0,0,7.1360855,11,1,3,1
3,60,0,8.0223064,11,1,3,1
3,58,40,8.4667873,11,1,,1
3,0,30,6.9610238,11,1,3,1
3,8,12,9.2738934,11,1,3,1
3,13.333332,20,9.0923014,11,1,3,1
0,13.333332,20,9.1061306,1,1,3,1
3,13.333332,20,8.9877186,11,1,3,1
7,20,0,8.6616974,1,2,2,1
7,33.333332,0,8.3963804,11,2,2,1
1,33.333332,0,9.3745499,1,2,2,1
7,33.333332,0,9.8542986,11,2,2,1
5,,,8.088562,,1,,1
5,,,8.1856985,,1,,1
3,,,8.3849602,,1,0,1
5,,,8.5369959,,1,1,1
5,,,8.088562,,1,,1
5,,,8.1856985,,1,,1
3,,,8.3849602,,1,,1
5,,,8.5369959,,1,0,1
0,20,40,8.2969217,11,1,1,1
0,20,40,9.6109972,11,1,1,1
0,0,0,9.2518578,11,1,0,1
0,20,40,9.2055244,11,1,0,1
1,60,0,9.564127,11,2,2,1
1,60,0,8.178854,11,2,2,1
1,0,0,10.093051,11,2,2,1
1,60,0,9.7933779,11,2,2,1
3,,,8.2969217,,1,,1
3,,,8.9002638,,1,,1
3,0,0,9.5329065,11,1,2,1
3,,,8.6917067,,1,,1
3,,,8.3936691,,1,2,1
3,50,20,7.9710855,11,1,,1
,,,6.8359728,,1,,1
0,40,40,9.3727503,11,1,2,1
0,0,0,9.8756027,11,1,2,1
0,0,0,10.744253,11,1,1,1
1,80,0,9.2533731,11,2,2,1
1,0,0,9.5921955,1,2,2,1
1,0,0,10.474105,11,2,1,1
3,,,8.6133347,,1,,1
3,,,8.9159689,,1,,1
3,,,9.5485964,,1,,1
3,,,8.6133347,,1,0,1
3,,,8.9159689,,1,0,1
3,0,0,9.5485964,,1,1,1
4,,,6.7042103,11,1,,1
,,,5.9480348,,1,,1
4,40,20,7.1953373,11,1,1,1
4,68,30,8.6017303,11,1,1,1
,,,7.3497534,,1,,1
0,0,40,9.4318829,4,1,1,1
0,0,30,10.315598,4,1,1,1
0,40,40,9.7748795,1,1,3,1
0,20,20,8.0063677,11,1,2,1
1,80,0,10.310073,1,2,3,1
1,40,0,8.0063677,1,2,2,1
3,,,8.9934273,,1,,1
3,,,8.0063677,,1,,1
3,,,8.9934273,,2,,1
3,,,8.0063677,,2,,1
0,0,40,10.034656,11,1,2,1
1,40,0,9.498086,11,2,0,1
0,.5,1,10.955537,11,1,3,1
1,1.5,0,10.774009,11,2,2,1
3,,,10.084419,,1,,1
0,-4.7683716e-07,20,11.146226,11,1,1,1
1,20,0,11.664486,11,2,1,1
3,20,0,10.532985,1,2,2,1
0,1,1,8.5807199,11,1,2,1
1,2,0,9.0507813,11,2,2,1
3,,,7.9486899,,1,0,1
3,,,7.8917046,,1,,1
0,0,0,9.4469919,1,2,0,1
3,,,8.5151911,,1,,1
0,,,6.9009824,4,1,0,1
2,36.666664,5,7.1838708,11,1,0,1
2,0,0,6.6012301,1,1,0,1
6,37.75,1,8.2590199,11,1,0,1
,,,8.693615,,1,,1
0,,,8.4489145,,1,,1
3,,,7.423419,11,2,3,1
0,41.666664,0,7.6148052,11,2,3,1
1,0,0,8.2104397,11,2,3,1
0,38.75,0,8.4112339,11,2,3,1
2,0,0,9.439045,7,2,3,1
0,28,0,9.5645809,7,2,3,1
3,0,0,9.286375,7,2,3,1
0,0,0,8.4006596,11,2,1,1
0,2,0,8.4435463,13,2,4,1
5,,,6.6883545,12,2,0,1
3,,,7.0967212,,2,1,1
3,0,0,7.5175209,,2,1,1
3,38.75,0,8.2590199,1,2,2,1
4,0,0,8.0004683,11,2,2,1
3,,,8.8217325,,2,,1
5,,,8.4489145,,2,,1
3,,,7.4843688,,2,,1
3,,,8.0786886,,2,,1
5,,,6.6883545,12,1,0,1
3,,,7.0967212,,1,0,1
3,,,7.5175209,,1,0,1
3,,,8.2590199,,1,2,1
0,0,0,8.693615,11,1,2,1
3,27,1,8.9120665,11,1,2,1
5,,,8.4489145,,1,,1
3,,,8.4006596,,1,,1
3,,,8.7718353,,1,,1
1,21.666664,20,7.3827462,4,1,0,1
0,,,8.0958548,11,1,1,1
1,8.75,30,8.81495,4,1,1,1
2,0,0,9.3147125,4,1,1,1
1,8,20,8.4680109,1,1,1,1
7,,,7.5326238,,1,,1
1,0,0,9.0994091,11,1,1,1
1,1,1,9.6204615,11,1,0,1
0,,,7.9403462,11,1,1,1
0,2.333333,7,7.5415063,11,1,1,1
0,0,20,7.4461961,11,1,1,1
0,0,3,8.1997385,11,1,1,1
0,.33333337,1,8.7531319,11,1,1,1
0,2,2,8.7116632,11,1,1,1
0,3,2,8.4958677,11,1,1,1
0,0,0,9.2779989,11,1,1,1
0,1.5,1,9.7138195,1,1,1,1
1,,,8.0950909,11,2,0,1
1,9.333333,0,7.7917981,11,2,0,1
1,20,0,7.3384547,11,2,0,1
1,3,0,8.7490978,11,2,0,1
1,1.3333334,0,9.0167284,11,2,1,1
1,4,0,8.274272,11,2,2,1
1,5,0,8.0932074,11,2,0,1
1,0,0,10.05277,1,2,1,1
1,2.5,0,9.9629192,1,2,1,1
3,,,7.3404031,12,1,0,1
3,9.333333,0,6.8613625,,1,1,1
3,20,0,6.6929107,,1,2,1
3,3,0,8.0874357,1,1,4,1
3,,,9.3130951,8,1,,1
3,,,7.4413204,,1,,1
3,,,8.8678503,,1,,1
3,,,9.1722231,,1,,1
3,,,7.3404031,12,2,0,1
3,,,6.8613625,,2,1,1
3,20,0,6.6929107,,2,1,1
3,3,0,8.0874357,4,2,2,1
3,1.3333334,0,8.6847811,11,2,2,1
3,,,7.8079166,,2,,1
3,,,7.4413204,,2,,1
3,,,8.8678503,,2,,1
3,,,9.4599056,,2,,1
5,,,7.8079166,,1,,1
8,,,7.7290025,,1,,1
5,,,8.8678503,,1,0,1
5,,,9.4599056,,1,1,1
0,,,8.432724,11,1,1,1
0,0,0,7.7759056,11,1,1,1
0,,,7.1803551,11,1,1,1
0,0,0,8.6831779,11,1,1,1
0,0,0,7.8139958,11,1,1,1
0,0,0,7.9515595,11,1,1,1
0,,,8.1886892,,1,,1
1,,,7.7579064,11,2,0,1
1,0,0,7.376195,11,2,0,1
1,,,7.2350616,11,2,0,1
1,,,9.2952318,11,2,0,1
1,0,0,7.7253299,11,2,0,1
1,,,6.7684932,,2,,1
1,,,8.1886892,,2,,1
3,,,7.1623974,12,2,1,1
3,0,0,7.3098817,,2,2,1
3,0,0,6.8610821,11,2,2,1
3,,,9.2952318,11,2,2,1
3,,,6.779922,,2,,1
3,,,6.7684932,,2,,1
3,0,0,9.7981272,4,2,2,1
3,,,7.1623974,12,2,1,1
3,0,0,7.3098817,,2,1,1
3,0,0,6.4997869,12,2,2,1
3,,,9.2952318,11,2,2,1
3,,,6.779922,,2,,1
3,,,6.7684932,,2,,1
3,,,8.1886892,,2,,1
5,,,8.1886892,,1,,1
0,,,8.6671963,11,1,0,1
0,45,15,7.4700036,11,1,0,1
0,10,30,9.4404325,7,1,0,1
0,13.333332,40,9.8056383,11,1,1,1
0,20,20,8.2134905,11,1,1,1
0,63.333336,30,6.9275579,7,1,0,1
0,50,40,11.359593,7,1,1,1
1,,,6.9556861,11,2,0,1
1,,,7.3841057,11,2,1,1
1,40,0,8.3157988,11,2,1,1
1,53.333332,0,9.4951992,11,2,1,1
1,40,0,7.3339376,11,2,1,1
1,93.333336,0,8.4805288,11,2,1,1
1,90,0,10.854373,1,2,1,1
3,,,7.0752001,12,2,0,1
3,,,6.3393006,,2,0,1
3,40,0,8.0020781,,2,,1
3,,,9.366169,11,2,2,1
2,,,7.3054571,,2,,1
3,,,6.9275579,,2,,1
3,,,10.352651,,2,,1
3,,,7.0752001,1,1,0,1
3,,,6.5624442,,1,0,1
3,,,8.0020781,,1,,1
3,53.333332,0,8.8820744,11,1,2,1
2,,,7.3054571,,1,,1
3,53.333336,40,7.1507015,7,1,2,1
3,70,20,10.708412,7,1,2,1
7,90,0,10.858518,4,2,2,1
5,,,10.575794,,1,,1
0,,,8.9158974,11,1,2,1
0,20,20,7.5994015,11,1,2,1
0,4,20,8.6649704,11,1,2,1
0,-4.7683716e-07,20,9.0988722,11,1,2,1
0,40,20,10.074469,11,1,2,1
0,30,20,7.856513,11,1,2,1
0,120,30,6.7661915,11,1,2,1
0,,,8.5448084,,1,,1
0,,,9.2873011,,1,,1
1,,,8.1818542,11,2,0,1
1,40,0,7.7480288,11,2,0,1
1,24,0,8.0107346,11,2,0,1
1,20,0,9.1226234,11,2,0,1
1,60,0,10.170372,11,2,1,1
1,50,0,7.6523085,11,2,1,1
1,,,6.1441855,,2,,1
1,,,8.5448084,,2,,1
1,,,9.9804487,,2,,1
2,,,7.7623749,1,2,0,1
2,,,6.8265452,11,2,0,1
2,24,0,7.2683625,1,2,0,1
2,20,0,8.630022,1,2,0,1
,,,10.448904,,2,,1
3,,,7.7382617,12,2,2,1
3,40,0,6.8265452,12,2,4,1
3,,,7.4867253,4,2,4,1
3,20,0,9.3463736,4,2,4,1
3,,,10.236523,8,2,3,1
3,,,6.6385679,,2,,1
3,,,6.1441855,,2,,1
3,,,8.5448084,,2,,1
3,,,9.4696226,,2,,1
3,,,7.7382617,12,2,1,1
3,,,6.8265452,,2,2,1
3,24,0,7.2683625,12,2,2,1
3,20,0,8.3563671,4,2,4,1
3,,,10.169841,11,2,4,1
3,,,6.6385679,,2,,1
3,,,6.1441855,,2,,1
3,,,8.3624868,,2,,1
3,,,9.4696226,,2,,1
3,,,7.7382617,12,1,0,1
3,,,6.8265452,,1,1,1
3,24,0,7.2683625,,1,2,1
3,20,0,8.3563671,12,1,4,1
3,,,10.158083,11,1,4,1
3,,,6.4562464,,1,,1
3,,,6.1441855,,1,,1
3,50,20,10.193916,4,1,4,1
3,0,0,10.702015,7,1,4,1
7,70,0,8.5448084,11,2,2,1
7,0,0,10.614737,4,2,2,1
5,,,8.5448084,,1,,1
5,,,9.4696226,,1,,1
0,,,7.6277876,1,1,0,1
0,30,20,7.9352293,11,1,0,1
0,,,8.5219488,11,1,0,1
0,0,30,10.468237,1,1,0,1
0,0,0,7.9615216,11,1,0,1
1,,,7.6955304,1,2,0,1
1,50,0,8.4692631,11,2,0,1
1,0,0,8.564045,11,2,0,1
1,30,0,9.9313145,11,2,0,1
1,0,0,8.5202751,11,2,0,1
3,,,6.8495965,12,1,0,1
3,,,7.2793188,,1,1,1
3,0,0,7.836699,,1,1,1
3,30,0,9.733633,1,1,2,1
3,0,0,7.5701518,11,1,2,1
3,,,6.8495965,12,1,0,1
3,,,7.2793188,,1,0,1
3,,,7.836699,,1,1,1
3,30,0,9.346858,,1,2,1
3,0,0,7.5701518,11,1,2,1
8,,,7.2793188,,1,0,1
,,,7.836699,,1,,1
0,,,6.5445814,11,1,2,1
0,6.25,25,8.2839994,11,1,2,1
0,13.333332,20,8.9589262,11,1,2,1
0,20,20,8.6869364,11,1,2,1
0,0,20,9.3176231,11,1,2,1
0,0,20,8.4749403,11,1,2,1
0,30,20,9.5887766,7,1,2,1
1,,,6.29245,11,2,2,1
1,31.25,0,8.0621176,11,2,2,1
1,33.333332,0,8.9128771,11,2,2,1
1,40,0,9.1491032,11,2,2,1
1,20,0,9.2847509,11,2,2,1
1,20,0,8.4749403,11,2,2,1
1,50,0,9.560997,7,2,2,1
3,,,5.7720275,12,2,2,1
3,,,7.8991537,12,2,4,1
,,,8.3406944,,2,,1
3,,,9.0118895,,2,,1
3,,,6.6883183,12,2,1,1
3,31.25,0,7.8991537,,2,2,1
3,,,8.3406944,12,2,2,1
,,,8.6656132,,2,,1
3,,,9.0118895,,2,,1
3,,,6.6883183,12,2,1,1
3,31.25,0,7.8991537,,2,1,1
3,33.333332,0,7.6475472,,2,1,1
,,,8.6656132,,2,,1
3,,,9.0118895,,2,,1
0,,,7.6520047,11,1,0,1
0,20,30,7.8526335,11,1,1,1
0,5,20,8.7470818,11,1,1,1
0,.25,1,9.7284031,1,1,1,1
0,6.666666,20,9.3114672,11,1,1,1
1,,,7.3612871,11,2,0,1
1,50,0,8.1024351,11,2,0,1
1,25,0,9.8581085,11,2,0,1
1,1.25,0,9.1752834,11,2,0,1
1,26.666666,0,9.2456541,11,2,1,1
3,,,6.9564133,,2,1,1
3,50,0,7.0879912,,2,2,1
3,25,0,8.5423737,11,2,2,1
,,,8.9051056,,2,,1
3,,,6.9564133,,1,0,1
3,,,7.0879912,,1,1,1
3,25,0,8.3192301,,1,1,1
3,1.25,0,9.8368101,1,1,2,1
3,26.666666,0,9.3114672,11,1,2,1
3,,,6.9564133,,1,0,1
3,,,6.8648477,,1,0,1
3,,,8.5423737,,1,1,1
3,1.25,0,8.9051056,,1,2,1
3,,,9.2890129,11,1,2,1
0,,,7.27244,11,1,0,1
0,30,20,8.6667137,11,1,0,1
0,,,9.0865898,11,1,0,1
0,30,20,8.3904009,11,1,0,1
0,5,20,9.4419117,11,1,0,1
0,13.333332,20,7.9834399,11,1,0,1
0,30,20,8.9072065,11,1,1,1
0,60,30,10.171222,4,1,1,1
1,,,7.1854248,11,2,3,1
1,50,0,8.2996864,11,2,3,1
1,0,0,9.8222771,11,2,3,1
1,50,0,8.9860191,11,2,3,1
1,25,0,9.6234169,11,2,3,1
1,33.333332,0,7.1623974,11,2,3,1
1,50,0,8.9981365,11,2,3,1
1,90,0,8.6438255,11,2,3,1
3,,,6.5862408,12,2,0,1
3,,,7.4659414,,2,0,1
3,,,8.5752735,,2,1,1
,,,7.8650279,,2,1,1
3,,,9.5076351,4,2,3,1
3,33.333332,0,8.0677757,11,2,4,1
3,,,8.4305458,,2,,1
3,,,8.6438255,,2,,1
3,,,6.5862408,1,2,,1
3,,,7.4659414,,2,0,1
3,,,8.5752735,,2,1,1
3,,,7.8650279,,2,1,1
3,25,0,8.9241123,1,2,2,1
3,,,6.9392538,,2,,1
3,,,8.4305458,,2,,1
3,,,8.6438255,,2,,1
3,,,6.5862408,1,1,,1
3,,,7.4659414,,1,,1
3,,,8.5752735,,1,1,1
3,,,7.6418843,,1,1,1
3,25,0,8.9241123,1,1,2,1
3,,,7.1623974,,1,,1
3,,,8.4305458,,1,,1
3,,,8.6438255,,1,,1
5,,,8.6438255,,2,,1
0,,,8.6997795,1,1,3,1
0,0,0,8.3613405,11,1,3,1
0,0,0,9.293087,11,1,3,1
0,0,0,7.8425407,11,1,3,1
0,,,9.3631935,11,1,3,1
0,1,2,9.4051666,11,1,3,1
0,,,8.4279976,,1,,1
0,3,6,10.211461,1,1,3,1
0,0,0,9.8398371,11,1,3,1
1,,,8.0130739,4,2,0,1
1,0,0,7.8286061,4,2,0,1
1,,,8.4219294,4,2,0,1
1,0,0,8.8212404,4,2,0,1
1,0,0,9.257165,11,2,1,1
1,3,0,9.075983,7,2,1,1
1,0,0,9.6205673,11,2,2,1
1,9,0,11.064292,11,2,0,1
1,0,0,9.7318096,1,2,0,1
3,,,7.6404052,,1,,1
3,,,7.3786502,,1,0,1
3,,,8.1506605,,1,1,1
3,0,0,7.8425407,,1,1,1
3,,,8.6270132,12,1,3,1
3,,,8.9161034,,1,,1
3,,,8.4279976,,1,,1
3,,,9.9826069,,1,,1
3,,,9.1867304,,1,,1
2,0,0,7.3786502,13,2,,1
,,,8.1506605,,2,,1
0,,,7.8845763,1,1,0,1
0,0,0,7.311708,13,1,0,1
,,,7.983099,,1,,1
1,,,8.0388346,11,2,0,1
1,0,0,7.3077254,11,2,0,1
0,0,0,9.2895994,11,2,0,1
2,37.5,0,7.1691575,11,2,0,1
2,0,0,8.326623,11,2,0,1
2,26.666666,0,8.1687546,1,2,0,1
0,,,6.8243737,,2,,1
0,0,0,8.3640423,11,2,0,1
6,0,0,8.0948362,1,2,1,1
3,,,7.2930179,,1,3,1
3,,,6.8195682,11,1,3,1
3,,,8.3193617,11,1,3,1
0,7.5,30,7.1691575,11,1,3,1
0,,,9.173398,11,1,3,1
0,6.666666,20,8.780427,11,1,3,1
3,,,6.8243737,,1,,1
3,,,7.5908523,,1,,1
0,,,6.7770767,,1,,1
3,,,7.2930179,,2,2,1
3,0,0,7.2535114,,2,2,1
3,,,8.4293699,11,2,2,1
4,37.5,0,7.1691575,11,2,2,1
,,,8.2538624,,2,,1
3,,,6.8243737,,2,,1
3,,,7.5908523,,2,,1
4,,,8.1633711,,2,,1
1,37.5,0,7.4695115,11,2,1,1
1,0,0,9.1224737,11,2,2,1
1,26.666666,0,7.4780188,11,2,2,1
7,0,0,8.1831179,11,2,2,1
7,,,7.8785343,,2,,1
1,,,6.7770767,,2,,1
3,,,7.1691575,,1,,1
5,,,8.2538624,,1,,1
3,,,7.5804448,,1,0,1
5,,,6.8243737,,1,0,1
5,,,7.5908523,,1,,1
3,,,6.7770767,,1,,1
0,,,7.8300166,11,1,2,1
0,13.333332,20,6.5758505,11,1,2,1
0,13.333332,20,7.7699065,11,1,2,1
0,80,40,9.1255884,7,1,2,1
0,2,2,9.9245443,11,1,2,1
0,0,30,8.5794182,11,1,2,1
0,75,30,10.533296,11,1,2,1
0,100,40,9.1558838,11,1,2,1
0,100,40,9.8574438,4,1,2,1
1,,,8.4813528,11,2,0,1
1,33.333332,0,7.0294809,11,2,0,1
1,33.333332,0,8.2392635,11,2,0,1
1,120,0,8.8160229,11,2,0,1
1,4,0,10.337275,7,2,0,1
1,30,0,7.8916664,11,2,1,1
1,105,0,10.014805,11,2,1,1
1,140,0,8.8972721,11,2,0,1
1,140,0,9.0359869,1,2,0,1
3,,,7.6911869,12,1,2,1
3,,,6.5250297,12,1,3,1
,,,7.6155448,,1,,1
3,,,9.6924582,,1,,1
3,,,8.8217325,,1,,1
3,,,9.0359869,,1,,1
3,,,7.6911869,12,2,2,1
3,33.333332,0,6.5250297,12,2,2,1
3,,,7.6155448,11,2,4,1
,,,8.7620821,,2,,1
3,,,9.6924582,,2,,1
